5398,5401
548,745
1089,1168
1400,1662
1543,1602
1968,2236
2162,2171
2513,2612
2830,2834
4071,4346
5149,5175
543,545
2156,2258
4936,4937
1099,1253
2155,2157
3039,3218
545,695
816,881
1064,1135
1449,1689
2768,2969
3881,4153
5164,5272
89,90
184,186
1053,1059
1154,1363
1327,1392
1335,1442
1426,1527
2684,2755
2913,3020
3270,3324
3884,4175
4147,4169
4412,4659
515,646
1562,1584
1627,1628
1740,1822
4258,4274
5213,5276
5465,5507
1643,1801
3297,3338
3742,3748
787,852
1817,2201
2794,3046
3309,3342
4459,4794
4928,4929
562,563
1032,1034
1295,1612
1758,1790
1931,2251
2341,2737
3852,3883
5385,5386
5414,5488
5476,5505
176,315
1062,1063
1182,1461
1840,1947
2112,2271
2443,2468
2704,2803
3053,3116
4126,4309
4329,4331
4478,4525
4906,4952
1812,2155
2711,2856
3422,3424
4693,4755
5404,5405
729,797
1003,1062
1240,1571
1616,1617
1666,1712
1938,2004
2299,2634
3735,3737
3837,3838
491,559
1572,1573
1775,1848
2387,2761
2848,3292
3565,3631
544,643
1966,2149
2407,2767
4111,4137
4524,4590
332,333
1209,1288
1219,1223
1300,1407
1384,1492
3777,3978
3972,4315
4350,4404
4871,5016
5255,5432
5398,5434
1973,2072
2280,2403
2673,2727
4402,4624
35,553
1065,1066
1405,1471
3698,3755
3732,3733
3806,3862
3936,4376
5352,5354
2541,2724
3105,3217
3279,3453
3525,3802
4271,4277
4335,4485
4554,4920
90,191
123,161
1675,1861
1974,2222
3084,3249
3565,3873
3732,3891
3892,4379
4651,4717
4693,4827
582,641
1597,1702
3864,4091
3927,4337
4517,4544
4547,4612
4808,4903
5323,5382
928,1108
1253,1365
1386,1677
1695,1724
2008,2098
2272,2276
2695,2758
3361,3820
3909,4333
4374,4416
4414,4666
4811,4879
536,537
781,1144
1615,1617
1682,1726
1691,1692
2927,3033
3360,3483
3886,4189
5187,5446
802,869
900,963
1307,1413
2234,2235
2943,3214
4325,4475
235,554
643,928
776,1043
2298,2330
3200,3201
753,820
1157,1369
1300,1693
1579,1667
2115,2249
3814,3984
4817,4972
116,524
1219,1554
2280,2729
5199,5301
5370,5372
574,744
696,700
4280,4412
299,582
513,519
1694,1903
2771,2976
2970,3254
3228,3324
3856,3857
4517,4584
4582,4689
4708,4798
4862,4871
4925,4926
937,1046
1989,2229
2765,2807
3243,3311
3413,3833
3481,3506
3927,4002
4358,4420
4421,4693
4990,4994
5349,5501
1993,2055
2147,2150
5395,5458
379,549
620,837
1321,1684
1426,1609
3558,3870
5185,5210
367,435
795,862
1768,2099
2702,2711
3004,3112
4334,4335
4383,4575
5096,5363
837,945
873,1130
1043,1045
1072,1148
2839,3174
2989,3323
4647,4906
5164,5499
279,639
1732,1736
2811,2936
3197,3352
3784,3785
3901,4360
636,893
1284,1311
1670,1714
2326,2646
2743,2920
2830,3284
4065,4342
4406,4638
4976,5362
490,706
1759,1763
2936,3203
3438,3771
3681,3751
3781,3928
587,767
829,1163
1411,1437
3896,4282
4547,4653
5295,5360
2774,2775
3892,3896
4432,4919
5382,5507
762,1083
1083,1085
1134,1176
1174,1426
1442,1685
1909,1935
2709,2711
3444,3471
4463,4858
1278,1611
2357,2384
2976,3001
4732,4848
4845,4846
5115,5182
5377,5379
415,560
2357,2741
2738,2739
3849,3882
3860,4077
186,220
506,620
626,858
730,1060
1369,1703
2191,2357
2341,2410
2364,2430
3502,3609
3818,3880
4021,4046
5087,5193
644,935
1061,1063
1775,1806
2174,2248
3602,3845
3740,3741
3910,3914
3984,4050
4175,4262
4575,4682
2186,2242
2685,2686
2768,2769
2928,3193
406,408
698,745
1145,1146
3224,3226
4502,4504
570,624
2415,2785
3767,3811
288,418
491,497
2152,2228
3091,3195
3233,3234
3778,3781
3835,4021
4069,4403
4284,4425
4509,4577
5393,5502
224,225
408,463
2742,2801
3642,3698
3826,3872
5388,5484
5422,5423
1033,1154
2575,2628
2674,2763
3088,3268
3961,4030
4281,4494
4432,4436
5396,5397
5433,5486
737,1121
1896,1921
2235,2264
2696,2697
3807,3969
3851,3852
4918,5107
408,556
2186,2187
2659,2747
3347,3655
5269,5323
69,136
823,1161
1195,1246
1725,2022
2674,2676
2733,2786
3012,3278
3765,3876
678,1092
1398,1464
2485,2793
4883,5041
5407,5500
500,632
1178,1440
1307,1372
1365,1642
1612,1614
2198,2199
2757,2758
3006,3297
4248,4313
4603,4628
4815,4817
5026,5346
492,493
687,762
696,1136
865,890
2350,2680
2589,2649
3241,3388
3421,3817
3468,3733
136,531
1363,1428
306,387
1055,1056
1631,1776
2690,2839
2824,2874
3273,3274
3314,3315
4023,4294
5241,5302
893,992
1061,1146
1593,1647
1896,1961
3020,3282
3199,3201
3848,4049
4431,4885
1818,2151
2652,2653
2847,2922
3025,3050
35,148
611,612
760,827
879,943
1861,2224
3294,3295
3369,3489
4823,4825
159,532
415,468
664,714
3414,3416
4035,4405
5433,5434
5474,5475
1618,1654
2022,2195
2664,2805
2784,3011
3728,3823
4389,4422
4453,4502
4603,4668
4835,4966
4989,5068
1750,1754
2855,2928
3246,3248
4027,4053
2642,2664
2683,2838
3041,3315
3772,3848
5058,5060
5191,5257
252,335
468,533
652,1139
921,982
1079,1166
1585,1740
2892,3235
3102,3158
893,1080
1625,1775
1772,2162
2730,2784
2829,2908
3778,3814
4140,4162
5008,5339
1254,1578
2535,2772
2772,2803
3210,3291
4049,4114
1662,1663
2264,2555
2792,3039
3095,3153
3986,4268
5201,5475
5235,5472
49,96
418,539
942,998
1067,1111
1785,1858
2812,3299
4984,5034
186,600
860,1122
2248,2485
2271,2725
2289,2409
2693,2694
2776,2777
2807,3115
3221,3306
3396,3836
4824,4825
1498,1619
2394,2419
2415,2522
2688,2690
3904,3954
4603,4941
4929,4962
695,1101
2727,2889
2754,2796
2843,3238
3374,3767
3400,3731
4436,4822
4813,4934
4981,5440
5026,5028
5255,5313
9,10
342,540
787,813
1509,1569
2141,2143
2161,2308
2228,2229
2365,2647
2388,2653
4725,4837
4914,4915
5145,5422
614,823
688,1019
1593,1599
2144,2215
2211,2394
3422,3749
3872,4119
4016,4283
4624,4691
5426,5482
669,789
949,1003
1601,1686
1924,1991
2008,2068
4378,4567
488,583
915,1152
1123,1300
1213,1262
1503,1627
1945,2253
3594,3842
4830,4911
34,35
2949,3221
2962,3327
3004,3339
4027,4387
4687,4816
4848,4944
5373,5427
1342,1449
2137,2139
4280,4281
463,522
1356,1421
1495,1548
1604,1675
1685,1727
1884,2193
3308,3509
4971,5425
269,270
435,500
1527,1605
2557,2666
3168,3233
3885,4182
3970,3972
3984,4365
4007,4113
4091,4198
5015,5421
5101,5126
5220,5410
5450,5494
497,652
660,1109
1253,1673
1619,1621
4105,4130
4645,4953
4673,4736
4798,4814
4882,4883
5015,5046
998,1055
1032,1033
2182,2183
2652,2654
2851,2898
3453,3560
3765,3766
3789,3868
4008,4273
4105,4171
5138,5418
5472,5503
1278,1280
1579,1581
1847,1912
2811,3265
3919,4254
4964,5255
5143,5168
5374,5376
4859,4946
4893,4894
4985,5373
5278,5399
1256,1590
1591,1714
1689,1722
1903,1968
2997,3337
3910,4364
3969,4356
4722,4895
691,738
809,1159
1327,1353
1605,1606
1762,1810
2049,2109
2471,2791
2527,2549
3312,3343
3786,3788
4467,4498
4812,4814
4878,4949
512,722
1028,1123
1433,1496
2775,2804
3215,3346
4007,4072
4859,4861
4940,5157
103,105
871,937
2811,2894
3118,3239
4701,4762
4722,4744
82,491
595,781
1113,1166
2145,2256
2522,2765
2788,3025
3751,3874
4164,4329
4294,4296
5064,5130
5392,5468
1152,1183
1638,1639
1924,2032
2307,2338
2315,2388
3453,3520
4209,4269
4296,4449
4631,4951
4815,4949
5352,5353
2124,2265
2798,3060
2881,2950
3188,3283
3217,3322
4304,4306
4638,4704
5143,5208
5375,5506
573,574
651,734
665,1053
722,724
958,1079
1245,1318
1384,1719
1482,1538
2541,2602
3205,3360
3985,4267
4835,4836
4972,4976
5241,5333
100,101
1903,1928
3223,3378
3232,3308
4305,4416
4948,5185
5149,5483
207,521
376,473
949,970
2685,2796
4480,4811
473,544
629,871
795,1165
1050,1131
1889,1954
3360,3442
5454,5496
611,816
1057,1059
1696,1697
1826,2108
2673,2679
2882,2884
3306,3502
3504,3813
3744,3745
3783,3785
4189,4210
4668,4936
4952,5199
27,103
60,63
1106,1107
1588,1741
2153,2154
4313,4422
4518,4520
1236,1676
1877,2190
2001,2093
2131,2254
2158,2161
3743,3745
4408,4645
4454,4847
4826,4940
5050,5380
987,1065
2008,2188
2769,2802
3081,3264
3642,3815
3708,3773
4286,4288
4475,4881
5457,5458
692,1082
1091,1236
1475,1652
2207,2387
2276,2662
2866,2868
3216,3369
4867,4868
5080,5147
342,416
935,1022
1337,1650
2011,2115
2312,2702
2380,2487
2430,2714
3247,3248
3316,3345
4301,4303
4362,4421
4666,4849
4680,4702
392,453
1624,1625
1731,1814
4304,4375
4890,4944
70,542
1419,1521
2380,2773
2868,3199
3406,3408
5115,5485
5462,5506
1532,1616
2703,2771
2873,2945
4366,4367
1882,1949
3546,3837
5409,5488
1114,1284
1160,1377
1594,1596
2726,2727
3344,3635
3395,3426
3813,3866
4279,4367
4729,4783
215,216
1285,1567
1349,1455
1582,1588
1882,2247
2541,2633
3658,3779
4182,4238
4830,4832
5457,5498
7,565
535,537
1039,1127
1214,1607
1727,2035
1926,2217
2702,2715
2821,3280
4914,4956
4981,5324
5328,5393
839,1134
844,911
1538,1595
2436,2461
2722,2723
3455,3772
517,622
1184,1475
1653,1706
2742,2743
3754,3756
4701,4884
5007,5417
5080,5473
555,705
1577,1732
2147,2191
2167,2260
5283,5407
51,52
143,235
2258,2520
3039,3103
3102,3275
3248,3445
3355,3406
3379,3828
3398,3445
4098,4164
4271,4339
199,514
688,1132
1044,1045
2999,3294
3311,3516
3474,3539
4168,4258
4326,4328
4596,4621
4915,5101
1201,1205
2210,2254
2229,2262
2308,2312
3370,3824
3558,3583
3923,4318
4358,4359
4567,4927
5166,5457
5213,5312
78,596
1084,1085
2154,2307
2159,2246
3655,3708
3737,3892
4282,4343
4504,4844
73,145
323,324
503,505
729,757
1228,1232
3271,3437
4111,4415
5199,5263
606,802
1646,1702
1692,1723
2178,2179
3192,3194
3225,3226
3258,3329
3669,3729
4091,4411
5159,5454
687,1097
1398,1423
1573,1694
